"time","CR","HM","HT"
"16/02/2025 05:30:57","910","24.4","29.3"
"16/02/2025 05:35:57","914","24.5","29.3"
"16/02/2025 05:40:56","902","24.5","29.3"
"16/02/2025 05:45:56","903","24.4","29.4"
"16/02/2025 05:50:56","905","24.5","29.3"
"16/02/2025 05:55:56","904","24.5","29.2"
"16/02/2025 06:00:55","908","24.6","29.2"
"16/02/2025 06:05:56","899","24.6","29.2"
"16/02/2025 06:10:56","903","24.6","29.2"
"16/02/2025 06:15:56","900","24.6","29.2"
"16/02/2025 06:20:56","900","24.5","29.3"
"16/02/2025 06:25:55","903","24.5","29.3"
"16/02/2025 06:30:55","898","24.6","29.3"
"16/02/2025 06:35:55","903","24.5","29.3"
"16/02/2025 06:40:55","898","24.5","29.3"
"16/02/2025 06:45:55","895","24.5","29.2"
"16/02/2025 06:50:54","900","24.5","29.3"
"16/02/2025 06:55:55","889","24.5","29.3"
"16/02/2025 07:00:54","904","24.4","29.4"
"16/02/2025 07:05:54","908","24.3","29.4"
"16/02/2025 07:10:54","910","24.3","29.4"
"16/02/2025 07:15:58","909","24.3","29.4"
"16/02/2025 07:20:53","918","24.2","29.5"
"16/02/2025 07:25:53","911","24.3","29.4"
"16/02/2025 07:30:53","910","24.2","29.4"
"16/02/2025 07:35:53","905","24.2","29.4"
"16/02/2025 07:40:53","916","24.2","29.4"
"16/02/2025 07:45:53","909","24.2","29.4"
"16/02/2025 07:50:53","910","24.2","29.4"
"16/02/2025 07:55:55","901","24.2","29.5"
"16/02/2025 08:00:54","914","24.1","29.5"
"16/02/2025 08:05:54","909","23.9","29.8"
"16/02/2025 08:10:53","915","23.7","30.1"
"16/02/2025 08:15:53","919","23.5","30.2"
"16/02/2025 08:20:53","911","23.4","30.4"
"16/02/2025 08:25:54","902","23.3","30.4"
"16/02/2025 08:30:53","926","23.3","30.4"
"16/02/2025 08:35:52","917","23.3","30.4"
"16/02/2025 08:40:52","912","23.1","30.5"
"16/02/2025 08:45:52","918","23","30.5"
"16/02/2025 08:50:52","924","22.9","30.6"
"16/02/2025 08:55:52","920","23","30.6"
"16/02/2025 09:00:52","923","22.9","30.6"
"16/02/2025 09:05:53","914","22.9","30.7"
"16/02/2025 09:10:52","927","22.8","30.7"
"16/02/2025 09:15:52","922","22.7","30.8"
"16/02/2025 09:20:52","920","22.6","30.9"
"16/02/2025 09:25:52","925","22.6","30.9"
"16/02/2025 09:30:52","915","22.6","30.9"
"16/02/2025 09:35:51","910","22.6","30.9"
"16/02/2025 09:40:51","918","22.6","31"
"16/02/2025 09:45:51","898","22.5","31"
"16/02/2025 09:50:51","938","22.6","31"
"16/02/2025 09:55:51","899","22.6","31"
"16/02/2025 10:00:50","926","22.6","31"
"16/02/2025 10:05:50","933","22.6","31"
"16/02/2025 10:10:51","922","22.7","31"
"16/02/2025 10:15:51","932","22.7","30.9"
"16/02/2025 10:20:50","917","22.7","31"
"16/02/2025 10:25:50","924","22.7","31.1"
"16/02/2025 10:30:50","913","22.7","31"
"16/02/2025 10:35:49","930","22.8","30.9"
"16/02/2025 10:40:49","916","22.9","31"
"16/02/2025 10:45:50","906","22.8","31"
"16/02/2025 10:50:50","925","22.9","31"
"16/02/2025 10:55:49","910","23","30.9"
"16/02/2025 11:00:49","910","23","31"
"16/02/2025 11:05:49","911","23","31"
"16/02/2025 11:10:49","920","23.1","31"
"16/02/2025 11:15:48","906","23.1","31"
"16/02/2025 11:20:48","920","23.2","31"
"16/02/2025 11:25:49","932","23.1","31"
"16/02/2025 11:30:48","901","23.1","31.1"
"16/02/2025 11:35:48","918","23.1","31.1"
"16/02/2025 11:40:48","911","23.1","31.1"
"16/02/2025 11:45:48","911","23.3","31"
"16/02/2025 11:50:49","921","23.2","31.1"
"16/02/2025 11:55:48","914","23.2","31.1"
"16/02/2025 12:00:48","909","23.2","31.1"
"16/02/2025 12:05:47","922","23.2","31.1"
"16/02/2025 12:10:47","908","23.3","31.1"
"16/02/2025 12:15:47","901","23.2","31.1"
"16/02/2025 12:20:46","918","23.3","31.1"
"16/02/2025 12:25:48","931","23.3","31.1"
"16/02/2025 12:30:47","918","23.4","31"
"16/02/2025 12:35:48","925","23.4","31"
"16/02/2025 12:40:47","926","23.6","30.9"
"16/02/2025 12:45:46","923","23.5","31"
"16/02/2025 12:50:47","936","23.5","31"
"16/02/2025 12:55:46","928","23.5","31.1"
"16/02/2025 13:00:46","916","23.5","31"
"16/02/2025 13:05:47","940","23.6","30.9"
"16/02/2025 13:10:47","924","23.7","30.9"
"16/02/2025 13:15:47","907","23.6","31"
"16/02/2025 13:20:49","918","23.6","31"
"16/02/2025 13:25:47","909","23.6","31"
"16/02/2025 13:30:48","914","23.7","30.9"
"16/02/2025 13:35:47","921","23.6","31"
"16/02/2025 13:40:47","896","23.6","31"
"16/02/2025 13:45:47","898","23.7","31"
"16/02/2025 13:50:46","898","23.8","30.9"
"16/02/2025 13:55:46","916","23.8","30.9"
"16/02/2025 14:00:46","899","23.7","31"
"16/02/2025 14:05:47","907","23.7","31"
"16/02/2025 14:10:46","888","23.8","30.9"
"16/02/2025 14:15:46","906","23.7","31"
"16/02/2025 14:20:46","907","23.7","31"
"16/02/2025 14:25:46","899","23.7","31"
"16/02/2025 14:30:45","903","23.8","31"
"16/02/2025 14:35:45","899","23.8","31"
"16/02/2025 14:40:45","925","23.8","31"
"16/02/2025 14:45:45","916","23.6","31.2"
"16/02/2025 14:50:45","913","23.5","31.1"
"16/02/2025 14:55:44","905","23.6","31.1"
"16/02/2025 15:00:44","908","23.7","31"
"16/02/2025 15:05:43","908","23.6","31.2"
"16/02/2025 15:10:43","910","23.5","31.1"
"16/02/2025 15:15:43","903","23.5","31.1"
"16/02/2025 15:20:43","916","23.5","31.2"
"16/02/2025 15:25:43","913","23.5","31.1"
"16/02/2025 15:30:43","902","23.5","31.1"
"16/02/2025 15:35:42","899","23.4","31.2"
"16/02/2025 15:40:42","925","23.4","31.2"
"16/02/2025 15:45:42","918","23.4","31.2"
"16/02/2025 15:50:42","894","23.5","31.1"
"16/02/2025 15:55:41","908","23.5","31.1"
"16/02/2025 16:00:41","904","23.5","31.1"
"16/02/2025 16:05:41","904","23.6","31.1"
"16/02/2025 16:10:40","903","23.6","31.1"
"16/02/2025 16:15:40","911","23.5","31.2"
"16/02/2025 16:20:40","896","23.4","31.2"
"16/02/2025 16:25:39","921","23.5","31.1"
"16/02/2025 16:30:39","926","23.5","31.1"
"16/02/2025 16:35:40","905","23.3","31.3"
"16/02/2025 16:40:40","905","23.4","31.2"
"16/02/2025 16:45:39","894","23.4","31.2"
"16/02/2025 16:50:39","908","23.2","31.3"
"16/02/2025 16:55:38","908","23.3","31.2"
"16/02/2025 17:00:38","901","23.4","31"
"16/02/2025 17:05:38","899","23.5","30.9"
"16/02/2025 17:10:38","891","23.5","30.8"
"16/02/2025 17:15:38","905","23.7","30.7"
"16/02/2025 17:20:38","893","23.3","31"
"16/02/2025 17:25:38","893","23.3","30.9"
"16/02/2025 17:30:37","898","23.4","30.9"
"16/02/2025 17:35:37","908","23.6","30.7"
"16/02/2025 17:40:36","910","23.6","30.8"
"16/02/2025 17:45:36","898","23.7","30.8"
"16/02/2025 17:50:36","907","23.8","30.6"
"16/02/2025 17:55:37","914","23.9","30.5"
"16/02/2025 18:00:36","914","24","30.4"
"16/02/2025 18:05:36","883","24.1","30.3"
"16/02/2025 18:10:36","899","24.3","30.3"
"16/02/2025 18:15:35","900","24.3","30.2"
"16/02/2025 18:20:36","884","24.4","30.2"
"16/02/2025 18:25:36","878","24.4","30.2"
"16/02/2025 18:30:36","885","24.4","30.2"
"16/02/2025 18:35:37","894","24.4","30.2"
"16/02/2025 18:40:36","890","24.4","30.2"
"16/02/2025 18:45:36","891","24.5","30.1"
"16/02/2025 18:50:37","878","24.5","30.1"
"16/02/2025 18:55:36","884","24.5","30.1"
"16/02/2025 19:00:36","880","24.6","30"
"16/02/2025 19:05:36","878","24.6","30"
"16/02/2025 19:10:36","886","24.6","30.1"
"16/02/2025 19:15:37","883","24.6","30.1"
"16/02/2025 19:20:14","881","24.6","30"
"16/02/2025 19:25:13","886","24.7","30"
"16/02/2025 19:29:57","905","24.7","30"
"16/02/2025 19:34:57","891","24.8","30"
"16/02/2025 19:39:57","883","24.8","30"
"16/02/2025 19:44:57","876","24.7","30"
"16/02/2025 20:04:55","880","24.8","30"
"16/02/2025 20:06:11","887","24.8","30"
"16/02/2025 20:11:11","884","24.8","30"
"16/02/2025 20:16:10","887","24.8","30"
"16/02/2025 20:21:10","876","24.8","30"
"16/02/2025 20:26:10","881","24.9","30"
"16/02/2025 20:31:09","889","24.9","30"
"16/02/2025 20:36:09","879","25","29.9"
"16/02/2025 20:41:10","878","24.9","29.9"
"16/02/2025 20:46:10","876","25","29.9"
"16/02/2025 20:51:08","880","25","29.9"
"16/02/2025 20:56:08","882","25","29.9"
"16/02/2025 21:01:08","894","25","29.9"
"16/02/2025 21:04:52","882","25.1","29.9"
"16/02/2025 21:06:07","887","25","29.9"
"16/02/2025 21:11:08","887","25","29.9"
"16/02/2025 21:16:08","879","25","29.9"
"16/02/2025 21:21:08","887","25.1","29.9"
"16/02/2025 21:26:08","887","25.1","30"
"16/02/2025 21:31:07","894","25.1","29.9"
"16/02/2025 21:36:07","887","25.1","29.9"
"16/02/2025 21:41:06","897","25.2","29.9"
"16/02/2025 21:46:06","889","25.3","29.8"
"16/02/2025 21:51:06","889","25.3","29.8"
"16/02/2025 21:56:05","884","25.3","29.8"
"16/02/2025 22:01:06","897","25.3","29.9"
"16/02/2025 22:04:50","884","25.4","29.8"
"16/02/2025 22:06:06","891","25.4","29.8"
"16/02/2025 22:11:05","884","25.4","29.8"
"16/02/2025 22:16:05","893","25.4","29.8"
"16/02/2025 22:21:04","904","25.5","29.7"
"16/02/2025 22:26:04","893","25.4","29.8"
"16/02/2025 22:31:03","893","25.4","29.9"
"16/02/2025 22:36:04","901","25.4","29.9"
"16/02/2025 22:41:03","905","25.4","29.8"
"16/02/2025 22:46:03","902","25.4","29.9"
"16/02/2025 22:51:03","901","25.5","29.8"
"16/02/2025 22:56:02","900","25.5","29.8"
"16/02/2025 23:01:03","913","25.5","29.9"
"16/02/2025 23:04:48","900","25.5","29.8"
"16/02/2025 23:06:02","899","25.5","29.8"
"16/02/2025 23:11:03","900","25.5","29.8"
"16/02/2025 23:16:03","905","25.5","29.9"
"16/02/2025 23:21:02","908","25.6","29.8"
"16/02/2025 23:26:03","901","25.5","29.8"
"16/02/2025 23:31:02","898","25.5","29.8"
"16/02/2025 23:36:02","911","25.5","29.8"
"16/02/2025 23:41:03","906","25.6","29.8"
"16/02/2025 23:46:03","904","25.6","29.7"
"16/02/2025 23:51:02","903","25.6","29.8"
"16/02/2025 23:56:02","909","25.6","29.8"
"17/02/2025 00:01:02","909","25.5","29.8"
"17/02/2025 00:04:47","907","25.6","29.8"
"17/02/2025 00:06:02","911","25.6","29.8"
"17/02/2025 00:11:03","908","25.6","29.8"
"17/02/2025 00:16:03","909","25.7","29.7"
"17/02/2025 00:21:03","904","25.7","29.7"
"17/02/2025 00:26:03","905","25.7","29.8"
"17/02/2025 00:31:04","906","25.7","29.7"
"17/02/2025 00:36:04","909","25.7","29.8"
"17/02/2025 00:41:04","913","25.7","29.7"
"17/02/2025 00:46:03","908","25.7","29.7"
"17/02/2025 00:51:03","914","25.7","29.7"
"17/02/2025 00:56:04","904","25.7","29.7"
"17/02/2025 01:01:05","913","25.7","29.7"
"17/02/2025 01:04:49","905","25.7","29.7"
"17/02/2025 01:06:04","915","25.7","29.7"
"17/02/2025 01:11:04","908","25.7","29.7"
"17/02/2025 01:16:05","907","25.7","29.7"
"17/02/2025 01:21:05","926","25.6","29.7"
"17/02/2025 01:26:05","914","25.6","29.7"
"17/02/2025 01:31:04","922","25.6","29.7"
"17/02/2025 01:36:04","917","25.5","29.7"
"17/02/2025 01:41:04","920","25.5","29.7"
"17/02/2025 01:46:04","911","25.6","29.7"
"17/02/2025 01:51:04","911","25.5","29.7"
"17/02/2025 01:56:04","920","25.6","29.6"
"17/02/2025 02:01:03","911","25.7","29.6"
"17/02/2025 02:04:47","911","25.6","29.6"
"17/02/2025 02:06:02","917","25.6","29.6"
"17/02/2025 02:11:02","920","25.5","29.7"
"17/02/2025 02:16:04","911","25.6","29.7"
"17/02/2025 02:21:04","919","25.6","29.7"
"17/02/2025 02:26:03","909","25.6","29.6"
"17/02/2025 02:31:02","916","25.6","29.7"
"17/02/2025 02:36:02","907","25.6","29.6"
"17/02/2025 02:41:02","907","25.6","29.5"
"17/02/2025 02:46:01","909","25.6","29.6"
"17/02/2025 02:51:02","914","25.7","29.5"
"17/02/2025 02:56:02","907","25.6","29.6"
"17/02/2025 03:01:02","907","25.6","29.5"
"17/02/2025 03:04:46","904","25.7","29.5"
"17/02/2025 03:06:02","907","25.7","29.5"
"17/02/2025 03:11:02","909","25.6","29.5"
"17/02/2025 03:16:02","909","25.7","29.5"
"17/02/2025 03:21:01","918","25.6","29.5"
"17/02/2025 03:26:01","906","25.6","29.5"
"17/02/2025 03:31:01","910","25.5","29.5"
"17/02/2025 03:36:00","908","25.6","29.5"
"17/02/2025 03:41:00","918","25.5","29.5"
"17/02/2025 03:46:00","922","25.6","29.5"
"17/02/2025 03:51:00","905","25.5","29.4"
"17/02/2025 03:56:00","914","25.4","29.5"
"17/02/2025 04:00:59","916","25.5","29.4"
"17/02/2025 04:04:43","906","25.4","29.4"
"17/02/2025 04:05:59","914","25.5","29.4"
"17/02/2025 04:10:59","909","25.4","29.4"
"17/02/2025 04:15:58","907","25.4","29.4"
"17/02/2025 04:20:58","921","25.4","29.4"
"17/02/2025 04:25:59","900","25.3","29.4"
"17/02/2025 04:30:59","907","25.4","29.4"
"17/02/2025 04:35:59","905","25.3","29.4"
"17/02/2025 04:40:58","907","25.2","29.4"
"17/02/2025 04:45:58","907","25.3","29.4"
"17/02/2025 04:50:58","907","25.3","29.4"
"17/02/2025 04:55:58","908","25.3","29.3"
"17/02/2025 05:00:59","905","25.2","29.3"
"17/02/2025 05:04:44","912","25.2","29.3"
"17/02/2025 05:05:58","908","25.2","29.3"
"17/02/2025 05:10:58","906","25.2","29.3"
"17/02/2025 05:15:58","905","25.2","29.3"
"17/02/2025 05:20:58","908","25.2","29.3"
"17/02/2025 05:25:58","900","25.2","29.3"
"17/02/2025 05:30:58","910","25.1","29.3"
"17/02/2025 05:35:58","900","25.2","29.3"
"17/02/2025 05:40:57","904","25.2","29.3"
"17/02/2025 05:45:57","912","25.1","29.3"
"17/02/2025 05:50:57","903","25.1","29.3"
"17/02/2025 05:55:57","901","25.1","29.2"
"17/02/2025 06:00:56","911","25.1","29.2"
"17/02/2025 06:05:56","902","25.1","29.2"
"17/02/2025 06:10:56","919","25.1","29.2"
"17/02/2025 06:15:56","908","25.1","29.2"
"17/02/2025 06:20:56","904","25","29.2"
"17/02/2025 06:25:55","905","25","29.2"
"17/02/2025 06:30:55","900","25.1","29.2"
"17/02/2025 06:35:55","906","25","29.2"
"17/02/2025 06:40:54","904","25","29.2"
"17/02/2025 06:45:54","899","25","29.2"
"17/02/2025 06:50:54","911","25","29.1"
"17/02/2025 06:55:54","898","25","29.1"
"17/02/2025 07:00:55","890","25","29.1"
"17/02/2025 07:05:55","904","25","29.1"
"17/02/2025 07:10:55","898","25","29.1"
"17/02/2025 07:15:55","897","25","29.1"
"17/02/2025 07:20:55","911","25","29.1"
"17/02/2025 07:25:54","903","25","29.1"
"17/02/2025 07:30:54","925","24.9","29.1"
"17/02/2025 07:35:54","913","24.9","29.1"
"17/02/2025 07:40:53","901","24.8","29.2"
"17/02/2025 07:45:53","918","24.8","29.3"
"17/02/2025 07:50:53","904","24.7","29.3"
"17/02/2025 07:55:53","924","24.7","29.3"
"17/02/2025 08:00:53","930","24.8","29.4"
"17/02/2025 08:07:46","926","24.4","29.8"
"17/02/2025 08:12:38","928","24.3","29.9"
"17/02/2025 08:17:37","908","24.2","29.9"
"17/02/2025 08:22:37","906","24.1","30"
"17/02/2025 09:05:50","925","24.1","30.4"
"17/02/2025 09:10:50","900","24.2","30.4"
"17/02/2025 09:15:50","896","24.3","30.3"
"17/02/2025 09:20:50","924","24.2","30.4"
"17/02/2025 09:25:51","928","24.4","30.3"
"17/02/2025 09:30:27","876","24.4","30.4"
"17/02/2025 09:35:27","911","24.3","30.5"
"17/02/2025 09:40:26","934","24.5","30.3"
"17/02/2025 09:45:27","892","24.5","30.4"
"17/02/2025 09:50:27","902","27.4","28.1"
"17/02/2025 09:55:27","909","33.3","23.5"
"17/02/2025 10:00:26","916","36.7","21.7"
"17/02/2025 10:05:26","917","38.3","21.1"
"17/02/2025 10:10:26","912","39.2","20.9"
"17/02/2025 10:15:26","924","39.7","20.8"
"17/02/2025 10:20:25","905","40","20.8"
"17/02/2025 10:25:26","946","40.3","20.8"
"17/02/2025 10:30:25","905","40.5","20.8"
"17/02/2025 10:35:25","945","40.7","20.9"
"17/02/2025 10:40:25","1018","41","20.9"
"17/02/2025 10:45:24","1010","41","20.9"
"17/02/2025 10:50:24","1018","41.2","21"
"17/02/2025 10:55:24","1016","41.5","21"
"17/02/2025 11:00:23","1012","41.4","21"
"17/02/2025 11:05:23","1018","41.5","21.1"
"17/02/2025 11:10:23","1014","41.6","21.1"
"17/02/2025 11:15:23","1012","41.7","21.1"
"17/02/2025 11:20:22","1014","41.8","21.1"
"17/02/2025 11:25:23","1015","41.9","21.2"
"17/02/2025 11:30:22","1015","42","21.2"
"17/02/2025 11:35:22","1015","42","21.2"
"17/02/2025 11:40:21","1007","42","21.2"
"17/02/2025 11:45:22","1004","42","21.2"
"17/02/2025 11:50:22","1008","42.1","21.2"
"17/02/2025 11:55:21","1018","42.2","21.3"
"17/02/2025 12:00:21","1016","42.2","21.3"
"17/02/2025 12:05:21","1018","42.2","21.3"
"17/02/2025 12:10:20","1018","42.3","21.3"
"17/02/2025 12:15:20","1014","42.3","21.3"
"17/02/2025 12:20:20","1014","42.2","21.4"
"17/02/2025 12:25:21","1018","42.3","21.4"
"17/02/2025 12:30:20","1018","42.3","21.4"
"17/02/2025 12:35:21","1018","42.4","21.4"
"17/02/2025 12:40:21","1018","42.4","21.4"
"17/02/2025 12:45:20","1018","42.5","21.4"
"17/02/2025 12:50:20","1018","42.5","21.4"
"17/02/2025 12:55:26","1018","42.5","21.4"
"17/02/2025 13:00:20","1017","42.6","21.4"
"17/02/2025 13:10:19","1016","36.4","25.6"
"17/02/2025 13:15:20","1018","31.8","28.1"
"17/02/2025 13:20:20","1016","29.6","29.4"
"17/02/2025 13:25:18","1018","28.3","30.3"
"17/02/2025 13:30:21","1016","27.4","30.8"
"17/02/2025 13:35:20","1018","26.9","31.2"
"17/02/2025 13:40:20","1018","26.5","31.4"
"17/02/2025 13:45:20","1018","26","31.8"
"17/02/2025 13:50:20","1018","25.7","32.1"
"17/02/2025 13:55:22","1018","25.5","32.3"
"17/02/2025 14:00:21","1016","25.2","32.5"
"17/02/2025 14:05:21","1014","25","32.7"
"17/02/2025 14:10:21","1018","25","32.8"
"17/02/2025 14:15:21","1018","24.8","32.9"
"17/02/2025 14:20:20","1018","24.7","33"
"17/02/2025 14:25:21","1018","24.6","33.2"
"17/02/2025 14:30:21","1018","24.4","33.2"
"17/02/2025 14:35:20","1016","24.4","33.3"
"17/02/2025 14:40:21","1018","24.4","33.3"
"17/02/2025 14:45:20","989","24.4","33.3"
"17/02/2025 14:50:20","998","24.7","33.2"
"17/02/2025 14:55:21","1001","24.5","33.3"
"17/02/2025 15:00:21","996","24.5","33.3"
"17/02/2025 15:05:21","1005","24.4","33.3"
"17/02/2025 15:10:21","1006","24.4","33.4"
"17/02/2025 15:15:20","991","24.3","33.4"
"17/02/2025 15:20:20","990","24.3","33.3"
"17/02/2025 15:25:20","997","24.3","33.3"
"17/02/2025 15:30:21","996","24.4","33.3"
"17/02/2025 15:35:20","1002","24.4","33.3"
"17/02/2025 15:40:22","1003","24.3","33.4"
"17/02/2025 15:45:22","995","24.2","33.4"
"17/02/2025 15:50:21","1007","24.3","33.2"
"17/02/2025 15:55:22","1004","24.2","33.2"
"17/02/2025 16:00:21","1010","24.2","33.2"
"17/02/2025 16:05:21","998","24.2","33.3"
"17/02/2025 16:10:21","986","24.2","33.3"
"17/02/2025 16:15:21","1001","24.3","33.1"
"17/02/2025 16:20:21","999","24.3","33.1"
"17/02/2025 16:25:21","993","24.4","33"
"17/02/2025 16:30:21","997","24.5","33"
"17/02/2025 16:35:20","992","24.4","33.1"
"17/02/2025 16:40:20","1000","24.3","33.2"
"17/02/2025 16:45:21","997","24.2","33.2"
"17/02/2025 16:50:21","997","24.4","33.2"
"17/02/2025 16:55:20","1004","24.3","33.3"
"17/02/2025 17:00:21","1008","24.3","33.2"
"17/02/2025 17:05:22","995","24.2","33.4"
"17/02/2025 17:10:21","1008","24.3","33.3"
"17/02/2025 17:15:21","1012","24.3","33.3"
"17/02/2025 17:20:21","1011","24.3","33.1"
"17/02/2025 17:25:20","1007","24.3","33.1"
"17/02/2025 17:30:20","1009","24.3","33"
"17/02/2025 17:35:20","1008","24.2","33"
"17/02/2025 17:40:19","1003","24.2","32.9"
"17/02/2025 17:45:20","1005","24.2","32.9"
"17/02/2025 17:50:19","1008","24.1","32.9"
"17/02/2025 17:55:18","1009","24.1","32.8"
"17/02/2025 18:00:19","1003","24.1","32.8"
"17/02/2025 18:05:19","1000","24","32.9"
"17/02/2025 18:10:20","1005","24","32.8"
"17/02/2025 18:15:19","1007","24","32.8"
"17/02/2025 18:20:19","1002","23.9","32.8"
"17/02/2025 18:25:18","1002","23.9","32.8"
"17/02/2025 18:30:20","1014","24","32.7"
"17/02/2025 18:35:19","1004","24","32.7"
"17/02/2025 18:40:19","1002","24.1","32.6"
"17/02/2025 18:45:19","1007","24.1","32.6"
"17/02/2025 18:50:18","998","24.1","32.5"
"17/02/2025 18:55:18","1009","24.1","32.4"
"17/02/2025 19:00:18","1006","24.2","32.4"
"17/02/2025 19:05:17","999","24.2","32.3"
"17/02/2025 19:10:19","1004","24.2","32.3"
"17/02/2025 19:15:18","1007","24.3","32.2"
"17/02/2025 19:20:18","1006","24.2","32.3"
"17/02/2025 19:25:19","993","24.2","32.3"
"17/02/2025 19:30:19","1009","24.2","32.3"
"17/02/2025 19:35:20","1008","24.2","32.3"
"17/02/2025 19:40:19","1006","24.1","32.3"
"17/02/2025 19:45:20","1003","24.2","32.2"
"17/02/2025 19:50:20","1007","24.1","32.3"
"17/02/2025 19:55:20","1006","24.2","32.2"
"17/02/2025 20:00:21","1006","24.1","32.2"
"17/02/2025 20:05:20","1004","24.1","32.3"
"17/02/2025 20:10:20","1011","24.1","32.2"
"17/02/2025 20:15:20","1009","24.1","32.2"
"17/02/2025 20:20:19","1003","24.1","32.2"
"17/02/2025 20:25:18","1010","24.1","32.2"
"17/02/2025 20:30:19","1012","24","32.2"
"17/02/2025 20:35:19","1008","24.1","32.2"
"17/02/2025 20:40:19","1002","24","32.2"
"17/02/2025 20:45:18","1010","24","32.2"
"17/02/2025 20:50:19","1011","24","32.2"
"17/02/2025 20:54:56","1011","24","32.1"
"17/02/2025 20:59:56","1000","24","32.1"
"17/02/2025 21:04:55","1008","24","32.2"
"17/02/2025 21:05:56","1002","24","32.2"
"17/02/2025 21:10:55","1008","23.9","32.2"
"17/02/2025 21:15:55","1007","23.9","32.2"
"17/02/2025 21:20:55","1006","23.9","32.2"
"17/02/2025 21:25:55","1003","23.9","32.1"
"17/02/2025 21:30:55","1007","23.8","32.1"
"17/02/2025 21:35:54","1008","23.9","32.2"
"17/02/2025 21:40:54","1007","23.9","32.1"
"17/02/2025 21:45:54","1007","23.9","32.1"
"17/02/2025 21:50:54","1004","23.8","32.1"
"17/02/2025 21:55:54","1007","23.9","32.1"
"17/02/2025 22:00:54","1003","23.9","32.1"
"17/02/2025 22:05:54","998","23.9","32"
"17/02/2025 22:10:54","1002","23.9","32"
"17/02/2025 22:15:53","1010","23.9","32"
"17/02/2025 22:20:52","1005","23.8","32.1"
"17/02/2025 22:25:52","1004","23.9","32"
"17/02/2025 22:30:53","1007","23.9","32"
"17/02/2025 22:35:52","1003","23.9","32"
"17/02/2025 22:40:53","1006","23.9","32"
"17/02/2025 22:45:53","1007","23.8","32"
"17/02/2025 22:50:52","1008","23.9","31.9"
"17/02/2025 22:55:53","1010","23.9","31.9"
"17/02/2025 23:00:53","1005","23.9","31.9"
"17/02/2025 23:05:52","1008","23.9","31.9"
"17/02/2025 23:10:52","1011","23.9","31.9"
"17/02/2025 23:15:52","1012","23.9","31.9"
"17/02/2025 23:20:52","1002","23.9","31.9"
"17/02/2025 23:25:52","1009","23.8","31.9"
"17/02/2025 23:30:52","1008","23.9","31.9"
"17/02/2025 23:35:52","1008","23.8","31.9"
"17/02/2025 23:40:52","998","23.8","31.9"
"17/02/2025 23:45:52","1000","23.8","31.9"
"17/02/2025 23:50:52","1006","23.9","31.8"
"17/02/2025 23:55:53","1012","23.8","31.9"
"18/02/2025 00:00:53","1000","23.8","31.9"
"18/02/2025 00:05:53","998","23.8","31.9"
"18/02/2025 00:10:52","1013","23.7","31.9"
"18/02/2025 00:15:52","1011","23.7","31.9"
"18/02/2025 00:20:52","1009","23.7","31.9"
"18/02/2025 00:25:53","1010","23.7","31.9"
"18/02/2025 00:30:52","1011","23.7","31.9"
"18/02/2025 00:35:52","1005","23.6","31.9"
"18/02/2025 00:40:51","995","23.7","31.9"
"18/02/2025 00:45:51","996","23.7","31.9"
"18/02/2025 00:50:53","1008","23.6","31.9"
"18/02/2025 00:55:53","999","23.6","31.9"
"18/02/2025 01:00:52","995","23.6","31.9"
"18/02/2025 01:05:53","1011","23.6","31.9"
"18/02/2025 01:10:53","992","23.6","31.8"
"18/02/2025 01:15:53","1008","23.6","31.9"
"18/02/2025 01:20:52","1008","23.6","31.9"
"18/02/2025 01:25:53","1003","23.6","31.9"
"18/02/2025 01:30:53","1005","23.6","31.8"
"18/02/2025 01:35:52","1007","23.6","31.8"
"18/02/2025 01:40:52","998","23.6","31.8"
"18/02/2025 01:45:51","1006","23.5","31.8"
"18/02/2025 01:50:51","1005","23.6","31.8"
"18/02/2025 01:55:51","1007","23.6","31.8"
"18/02/2025 02:00:51","1007","23.6","31.8"
"18/02/2025 02:05:50","998","23.5","31.8"
"18/02/2025 02:10:50","1008","23.6","31.8"
"18/02/2025 02:15:50","1007","23.5","31.8"
"18/02/2025 02:20:50","1005","23.5","31.8"
"18/02/2025 02:25:49","1010","23.6","31.8"
"18/02/2025 02:30:51","1003","23.5","31.8"
"18/02/2025 02:35:51","1001","23.5","31.8"
"18/02/2025 02:40:50","1006","23.5","31.8"
"18/02/2025 02:45:50","1005","23.5","31.8"
"18/02/2025 02:50:50","1006","23.5","31.8"
"18/02/2025 02:55:50","996","23.4","31.8"
"18/02/2025 03:00:50","1010","23.5","31.8"
"18/02/2025 03:05:49","996","23.5","31.8"
"18/02/2025 03:10:48","1005","23.5","31.8"
"18/02/2025 03:15:50","998","23.5","31.7"
"18/02/2025 03:20:50","1011","23.5","31.7"
"18/02/2025 03:25:49","1009","23.5","31.7"
"18/02/2025 03:30:50","1002","23.5","31.7"
"18/02/2025 03:35:50","1002","23.6","31.6"
"18/02/2025 03:40:50","1005","23.5","31.7"
"18/02/2025 03:45:51","1008","23.5","31.7"
"18/02/2025 03:50:50","1003","23.5","31.7"
"18/02/2025 03:55:50","995","23.6","31.6"
"18/02/2025 04:00:50","1005","23.6","31.6"
"18/02/2025 04:05:49","1007","23.6","31.6"
"18/02/2025 04:10:48","1003","23.6","31.6"
"18/02/2025 04:15:48","1014","23.6","31.6"
"18/02/2025 04:20:48","1011","23.6","31.6"
